Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,FB,TWTR,NFLX,sp500
2/15/2017,135.509995,169.300003,41.119999,29.6,842.700012,181.679993,279.76001,818.97998,133.440002,16.74,142.270004,2349.25
2/16/2017,135.350006,170.809998,41.25,26.860001,844.140015,181.429993,268.950012,824.159973,133.839996,16.35,142.009995,2347.219971
2/17/2017,135.720001,172.710007,41.48,26.6,845.070007,180.669998,272.230011,828.070007,133.529999,16.620001,142.220001,2351.159912
2/21/2017,136.699997,175.559998,41.73,26.950001,856.440002,180.259995,277.390015,831.659973,133.720001,16.42,142.600006,2365.379883
2/22/2017,137.110001,175.360001,41.59,26.459999,855.609985,181.149994,273.51001,830.76001,136.119995,16.08,143.860001,2362.820068
2/23/2017,136.529999,176.860001,41.950001,26.18,852.190002,181.649994,255.990005,831.330017,135.360001,16.030001,142.779999,2363.810059
2/24/2017,136.660004,177.440002,42.360001,26.389999,845.23999,181.350006,257,828.640015,135.440002,15.98,143.25,2367.340088
2/27/2017,136.929993,179.429993,41.82,26.469999,848.640015,179.399994,246.229996,829.280029,136.410004,16.059999,143.410004,2369.75
2/28/2017,136.990005,180.229996,41.790001,26.290001,845.039978,179.820007,249.990005,823.210022,135.539993,15.77,142.130005,2363.639893
3/1/2017,139.789993,183.910004,42.040001,26.83,853.080017,181.949997,250.020004,835.23999,137.419998,15.79,142.649994,2395.959961
3/2/2017,138.960007,182.990005,42.07,26.309999,848.909973,180.529999,250.479996,830.630005,136.759995,15.79,139.529999,2381.919922
3/3/2017,139.779999,182.179993,42.009998,26.459999,849.880005,180.050003,251.570007,829.080017,137.169998,15.75,139.139999,2383.120117
3/6/2017,139.339996,180.929993,41.959999,26.549999,846.609985,180.470001,251.210007,827.780029,137.419998,15.56,141.940002,2375.310059
3/7/2017,139.520004,182.020004,41.880001,25.74,846.02002,180.380005,248.589996,831.909973,137.300003,15.18,141.429993,2368.389893
3/8/2017,139,181.740005,41.77,25.68,850.5,179.449997,246.869995,835.369995,137.720001,15.24,140.320007,2362.97998
3/9/2017,138.679993,180.570007,41.939999,25.43,853,177.179993,244.899994,838.679993,138.240005,15.22,140.529999,2364.870117
3/10/2017,139.139999,178.699997,42.349998,25.5,852.460022,177.830002,243.690002,843.25,138.789993,15.12,140.889999,2372.600098
3/13/2017,139.199997,179.050003,42.369999,25.950001,854.590027,176.460007,246.169998,845.539978,139.600006,15.21,143.520004,2373.469971
3/14/2017,138.990005,178.729996,42.09,26.35,852.530029,175.720001,258,845.619995,139.320007,15.32,143.190002,2365.449951
3/15/2017,140.460007,178.710007,42.59,26.82,852.969971,175.809998,255.729996,847.200012,139.720001,15.03,145.25,2385.26001
3/16/2017,140.690002,178.190002,42.439999,26.790001,853.419983,177.240005,262.049988,848.780029,139.990005,15.19,144.389999,2381.379883
3/17/2017,139.990005,180.100006,42.610001,27.58,852.309998,175.649994,261.5,852.119995,139.839996,15.08,145.110001,2378.25
3/20/2017,141.460007,179.389999,42.419998,26.620001,856.969971,175.699997,261.920013,848.400024,139.940002,15.09,145.830002,2373.469971
3/21/2017,139.839996,175.960007,42.080002,26.129999,843.200012,173.880005,250.679993,830.460022,138.509995,14.54,142.419998,2344.02002
3/22/2017,141.419998,176.979996,41.650002,26.030001,848.059998,174.779999,255.009995,829.590027,139.589996,14.98,142.649994,2348.449951
3/23/2017,140.919998,177.259995,41.650002,25.92,847.380005,174.820007,254.779999,817.580017,139.529999,14.93,141.839996,2345.959961
3/24/2017,140.639999,175.820007,41.68,25.709999,845.609985,173.830002,263.160004,814.429993,140.339996,15.14,142.020004,2343.97998
3/27/2017,140.880005,176.100006,41.490002,26.58,846.820007,173.770004,270.220001,819.51001,140.320007,14.99,144.059998,2341.590088
3/28/2017,143.800003,177.360001,41.560001,27.17,856,174.509995,277.450012,820.919983,141.759995,14.94,145.169998,2358.570068
3/29/2017,144.119995,177.630005,41.450001,27.290001,874.320007,173.940002,277.380005,831.409973,142.649994,15.04,146.470001,2361.129883
3/30/2017,143.929993,177.979996,41.759998,27.33,876.340027,173.860001,277.920013,831.5,142.410004,14.92,148.059998,2368.060059
3/31/2017,143.660004,176.860001,41.549999,27.4,886.539978,174.139999,278.299988,829.559998,142.050003,14.95,147.809998,2362.719971
4/3/2017,143.699997,176.649994,41.57,27.75,891.51001,174.5,298.519989,838.549988,142.279999,14.84,146.919998,2358.840088
4/4/2017,144.770004,178.699997,41.689999,27.82,906.830017,174.520004,303.700012,834.570007,141.729996,14.69,145.5,2360.159912
4/5/2017,144.020004,177.080002,41.509998,27.6,909.280029,172.880005,295,831.409973,141.850006,14.53,143.619995,2352.949951
4/6/2017,143.660004,177.369995,40.599998,28.43,898.280029,172.449997,298.700012,827.880005,141.169998,14.39,143.740005,2357.48999
4/7/2017,143.339996,178.850006,40.59,28.110001,894.880005,172.139999,302.540009,824.669983,140.779999,14.29,143.110001,2355.540039
4/10/2017,143.169998,177.559998,40.380001,27.77,907.039978,171.199997,312.390015,824.72998,141.039993,14.36,143.850006,2357.159912
4/11/2017,141.630005,178.570007,40.310001,27.709999,902.359985,170.580002,308.709991,823.349976,139.919998,14.31,144.350006,2353.780029
4/12/2017,141.800003,176.050003,40.560001,27.57,896.22998,170.660004,296.839996,824.320007,139.580002,14.42,143.830002,2344.929932
4/13/2017,141.050003,175.619995,40.279999,27.190001,884.669983,169.529999,304,823.559998,139.389999,14.3,142.919998,2328.949951
4/17/2017,141.830002,179.020004,40.299999,27.120001,901.98999,171.100006,301.440002,837.169983,141.419998,14.4,147.25,2349.01001
4/18/2017,141.199997,177.850006,40.25,27.75,903.780029,170.050003,300.25,836.820007,140.960007,14.44,143.360001,2342.189941
4/19/2017,140.679993,178.399994,40.25,28.02,899.200012,161.690002,305.519989,838.210022,142.270004,14.54,139.759995,2338.169922
4/20/2017,142.440002,179.300003,40.360001,28.459999,902.059998,162.300003,302.51001,841.650024,143.800003,14.65,141.179993,2355.840088
4/21/2017,142.270004,180.380005,39.93,28.41,898.530029,160.380005,305.600006,843.190002,143.679993,14.63,142.869995,2348.689941
4/24/2017,143.639999,182.059998,40.02,29,907.409973,160.75,308.029999,862.76001,145.470001,14.71,143.830002,2374.149902
4/25/2017,144.529999,183.509995,39.939999,29.35,907.619995,160.389999,313.790009,872.299988,146.490005,14.66,152.160004,2388.610107
4/26/2017,143.679993,181.710007,40.439999,29.790001,909.289978,160.059998,310.170013,871.72998,146.559998,15.82,150.169998,2387.449951
4/27/2017,143.789993,183.220001,39.91,31.01,918.380005,160.320007,308.630005,874.25,147.699997,16.610001,153.080002,2388.77002
4/28/2017,143.649994,184.830002,39.630001,30.709999,924.98999,160.289993,314.070007,905.960022,150.25,16.48,152.199997,2384.199951
5/1/2017,146.580002,182.389999,39.099998,30.969999,948.22998,158.839996,322.829987,912.570007,152.460007,17.540001,155.350006,2388.330078
5/2/2017,147.509995,183.440002,38.950001,30.959999,946.940002,159.100006,318.890015,916.440002,152.779999,18.24,156.449997,2391.169922
5/3/2017,147.059998,183.389999,38.400002,31.110001,941.030029,158.630005,311.019989,927.039978,151.800003,18.57,155.589996,2388.129883
5/4/2017,146.529999,183.070007,38.009998,30.719999,937.530029,159.050003,295.459991,931.659973,150.850006,18.48,157.25,2389.52002
5/5/2017,148.960007,185.009995,38.560001,30.85,934.150024,155.050003,308.350006,927.130005,150.240005,18.690001,156.600006,2399.290039
5/8/2017,153.009995,186.020004,38.57,30.42,949.039978,153.029999,307.190002,934.299988,151.059998,18.309999,156.380005,2399.379883
5/9/2017,153.990005,186.910004,38.220001,30.959999,952.820007,152.110001,321.26001,932.169983,150.479996,18.370001,157.460007,2396.919922
5/10/2017,153.259995,183.179993,38.450001,31.23,948.950012,151.25,325.220001,928.780029,150.289993,18.540001,160.279999,2399.629883
5/11/2017,153.949997,183.940002,38.439999,30.98,947.619995,150.649994,323.100006,930.599976,150.039993,18.389999,158.539993,2394.439941
5/12/2017,156.100006,183.25,38.490002,31.15,961.349976,150.369995,324.809998,932.219971,150.330002,18.610001,160.809998,2390.899902
5/15/2017,155.699997,182.389999,38.59,31.68,957.969971,151.509995,315.880005,937.080017,150.190002,19.23,160.020004,2402.320068
5/16/2017,155.470001,182.699997,38.189999,32.200001,966.070007,153.679993,317.01001,943,149.779999,19.49,159.410004,2400.669922
5/17/2017,150.25,178.779999,37.459999,31.15,944.76001,150.929993,306.109985,919.619995,144.850006,18.280001,153.199997,2357.030029
5/18/2017,152.539993,177.399994,37.950001,30.959999,958.48999,150.779999,313.059998,930.23999,147.660004,18.51,155.699997,2365.719971
5/19/2017,153.059998,180.759995,38.240002,31.25,959.840027,151.979996,310.829987,934.01001,148.059998,18.35,157.020004,2381.72998
5/22/2017,153.990005,183.669998,38.25,31.57,970.669983,152.639999,310.350006,941.859985,148.240005,18.43,157.160004,2394.02002
5/23/2017,153.800003,183.490005,38.310001,31.299999,971.539978,152.029999,303.859985,948.820007,148.070007,18.15,157.949997,2398.419922
5/24/2017,153.339996,185.25,38.150002,31.190001,980.349976,152.509995,310.220001,954.960022,150.039993,17.98,157.75,2404.389893
5/25/2017,153.869995,187.070007,38.23,31.6,993.380005,153.199997,316.829987,969.539978,151.960007,17.950001,163.050003,2415.070068
5/26/2017,153.610001,186.589996,38.119999,31.82,995.780029,152.490005,325.140015,971.469971,152.130005,18.23,162.429993,2415.820068
5/30/2017,153.669998,186.880005,38.549999,31.870001,996.700012,151.729996,335.100006,975.880005,152.380005,18.43,163.220001,2412.909912
5/31/2017,152.759995,187.630005,38.529999,31.719999,994.619995,152.630005,341.01001,964.859985,151.460007,18.32,163.070007,2411.800049
6/1/2017,153.179993,187.320007,38.869999,32.259998,995.950012,152.669998,340.369995,966.950012,151.529999,18.530001,162.990005,2430.060059
6/2/2017,155.449997,190.229996,38.869999,32.52,1006.72998,152.050003,339.850006,975.599976,153.610001,18.309999,165.179993,2439.070068
6/5/2017,153.929993,188.949997,38.810001,32.189999,1011.340027,152.410004,347.320007,983.679993,153.630005,18.23,165.059998,2436.100098
6/6/2017,154.449997,186.75,38.73,32.490002,1003,152.369995,352.850006,976.570007,152.809998,17.57,165.169998,2429.330078
6/7/2017,155.369995,188.100006,38.759998,32.759998,1010.070007,150.979996,359.649994,980.940002,153.119995,17.440001,165.610001,2433.139893
6/8/2017,154.990005,189.929993,38.5,32.77,1010.27002,152.100006,370,983.409973,154.710007,17.59,165.880005,2433.790039
6/9/2017,148.979996,190.029999,38.790001,31.98,978.309998,154.100006,357.320007,949.830017,149.600006,16.9,158.029999,2431.77002
6/12/2017,145.419998,190,39.07,31.59,964.909973,155.179993,359.01001,942.900024,148.440002,17.040001,151.440002,2429.389893
6/13/2017,146.589996,191.089996,38.68,32.09,980.789978,154.25,375.950012,953.400024,150.679993,16.969999,152.720001,2440.350098
6/14/2017,145.160004,192.380005,38.720001,32.349998,976.469971,153.809998,380.660004,950.76001,150.25,16.76,152.199997,2437.919922
6/15/2017,144.289993,195.449997,38.84,32.580002,964.169983,154.220001,375.339996,942.309998,149.800003,16.83,151.759995,2432.459961
6/16/2017,142.270004,196.440002,38.959999,32.610001,987.710022,155.380005,371.399994,939.780029,150.639999,16.67,152.380005,2433.149902
6/19/2017,146.339996,199.080002,38.91,33.150002,995.169983,154.839996,369.799988,957.369995,152.869995,17.059999,153.399994,2453.459961
6/20/2017,145.009995,198.330002,38.66,33.18,992.590027,154.949997,372.23999,950.630005,152.25,16.91,152.050003,2437.030029
6/21/2017,145.869995,199.169998,38.150002,32.959999,1002.22998,153.789993,376.399994,959.450012,153.910004,17.780001,155.029999,2435.610107
6/22/2017,145.630005,199.440002,38.099998,33.25,1001.299988,154.399994,382.609985,957.090027,153.399994,18.15,154.889999,2434.5
6/23/2017,146.279999,202.229996,37.950001,34.16,1003.73999,154.110001,383.450012,965.590027,155.070007,18.5,158.020004,2438.300049
6/26/2017,145.820007,199.979996,38.150002,33.849998,993.97998,155.229996,377.48999,952.27002,153.589996,18.290001,157.5,2439.070068
6/27/2017,143.729996,198.889999,37.700001,33.73,976.780029,154.75,362.369995,927.330017,150.580002,18.120001,151.029999,2419.379883
6/28/2017,145.830002,199.619995,37.939999,33.700001,990.330017,155.320007,371.23999,940.48999,153.240005,17.950001,153.410004,2440.689941
6/29/2017,143.679993,197.460007,37.619999,32.889999,975.929993,154.130005,360.75,917.789978,151.039993,17.65,150.089996,2419.699951
6/30/2017,144.020004,197.75,37.73,31.290001,968,153.830002,361.609985,908.72998,150.979996,17.870001,149.410004,2423.409912
7/3/2017,143.5,198.589996,38.110001,30.559999,953.659973,155.580002,352.619995,898.700012,148.429993,17.65,146.169998,2429.01001
7/5/2017,144.089996,201.809998,38.119999,30.98,971.400024,153.669998,327.089996,911.710022,150.339996,17.82,147.610001,2432.540039
7/6/2017,142.729996,201.479996,37.18,30.299999,965.140015,152.360001,308.829987,906.690002,148.820007,17.92,146.25,2409.75
7/7/2017,144.179993,202.369995,36.98,30.84,978.76001,152.940002,313.220001,918.590027,151.440002,18.02,150.179993,2425.179932
7/10/2017,145.059998,203.960007,36.830002,31.18,996.469971,153.419998,316.049988,928.799988,153.5,18.08,152.669998,2427.429932
7/11/2017,145.529999,206.270004,36.599998,31.43,994.130005,153.190002,327.220001,930.090027,155.270004,18.639999,154.330002,2425.530029
7/12/2017,145.740005,206.440002,36.830002,31.74,1006.51001,153.699997,329.519989,943.830017,158.899994,19.25,158.75,2443.25
7/13/2017,147.770004,206.229996,36.209999,31.93,1000.630005,153.630005,323.410004,947.159973,159.259995,19.32,158.210007,2447.830078
7/14/2017,149.039993,208.509995,36.299999,31.91,1001.809998,154.240005,327.779999,955.98999,159.970001,19.639999,161.119995,2459.27002
7/17/2017,149.559998,209,36.389999,31.85,1010.039978,153.009995,319.570007,953.419983,159.729996,19.940001,161.699997,2459.139893
7/18/2017,150.080002,208.240005,35.990002,32.549999,1024.449951,154,328.23999,965.400024,162.860001,19.98,183.600006,2460.610107
7/19/2017,151.020004,210.880005,36.130001,32.790001,1026.869995,147.529999,325.26001,970.890015,164.139999,20.120001,183.860001,2473.830078
7/20/2017,150.339996,210.279999,36.52,33.73,1028.699951,147.660004,329.920013,968.150024,164.529999,20.530001,183.600006,2473.449951
7/21/2017,150.270004,212.139999,36.509998,34.029999,1025.670044,147.080002,328.399994,972.919983,164.429993,20.110001,188.539993,2472.540039
7/24/2017,152.089996,212.179993,36.23,33.990002,1038.949951,145.990005,342.519989,980.340027,166,20,187.910004,2469.909912
7/25/2017,152.740005,212.460007,36.220001,34.27,1039.869995,146.190002,339.600006,950.700012,165.279999,19.969999,186.970001,2477.129883
7/26/2017,153.460007,233.449997,38.029999,33.869999,1052.800049,145.360001,343.850006,947.799988,165.610001,19.610001,189.080002,2477.830078
7/27/2017,150.559998,241,39.41,33.389999,1046,145.070007,334.459991,934.090027,170.440002,16.84,182.679993,2475.419922
7/28/2017,149.5,241.270004,39,33.139999,1020.039978,144.289993,335.070007,941.530029,172.449997,16.75,184.039993,2472.100098
7/31/2017,148.729996,242.460007,39,32.93,987.780029,144.669998,323.470001,930.5,169.25,16.09,181.660004,2470.300049
8/1/2017,150.050003,239.440002,38.880001,32.41,996.190002,145.300003,319.570007,930.830017,169.860001,16.209999,182.029999,2476.350098
8/2/2017,157.139999,237.949997,38.27,31.98,995.890015,144.449997,325.890015,930.390015,169.300003,16.07,180.740005,2477.570068
8/3/2017,155.570007,238.25,38.279999,31.559999,986.919983,144.940002,347.089996,923.650024,168.589996,16.18,179.229996,2472.159912
8/4/2017,156.389999,237.710007,38.43,31.790001,987.580017,145.160004,356.910004,927.960022,169.619995,16.290001,180.270004,2476.830078
8/7/2017,158.809998,240.229996,38.52,31.860001,992.27002,143.470001,355.170013,929.359985,171.979996,16.4,181.330002,2480.909912
8/8/2017,160.080002,239.5,38.360001,31.549999,989.840027,142.110001,365.220001,926.789978,171.229996,16.15,178.360001,2474.919922
8/9/2017,161.059998,234.309998,38.360001,31.49,982.01001,141.770004,363.529999,922.900024,171.179993,16.139999,175.779999,2474.02002
8/10/2017,155.320007,232.880005,38.189999,30.51,956.919983,141.839996,355.399994,907.23999,167.399994,15.75,169.139999,2438.209961
8/11/2017,157.479996,234.880005,38.099998,30.59,967.98999,141.839996,357.869995,914.390015,168.080002,15.92,171.399994,2441.320068
8/14/2017,159.850006,237.149994,38.5,30.99,983.299988,142.320007,363.799988,922.669983,170.75,16.09,171,2465.840088
8/15/2017,161.600006,239.169998,38.16,31.59,982.73999,142.070007,362.329987,922.219971,171,15.95,168.5,2464.610107
8/16/2017,160.949997,237.589996,38.23,31.299999,978.179993,142.5,362.910004,926.960022,170,16.16,169.979996,2468.110107
8/17/2017,157.860001,235.589996,37.599998,30.51,960.570007,140.699997,351.920013,910.97998,166.910004,15.87,166.089996,2430.01001
8/18/2017,157.5,235.770004,37.369999,30.709999,958.469971,139.699997,347.459991,910.669983,167.410004,15.99,166.539993,2425.550049
8/21/2017,157.210007,235.679993,37.580002,31.110001,953.289978,140.330002,337.859985,906.659973,167.779999,16.110001,166.759995,2428.370117
8/22/2017,159.779999,239.75,37.98,31.6,966.900024,141.009995,341.350006,924.690002,169.639999,16.629999,169.339996,2452.51001
8/23/2017,159.979996,238.089996,37.919998,31.32,958,142.139999,352.769989,927,168.710007,16.959999,169.059998,2444.040039
8/24/2017,159.270004,238.740005,37.68,31.549999,952.450012,142.940002,352.929993,921.280029,167.740005,16.889999,168.130005,2438.969971
8/25/2017,159.860001,235.889999,37.990002,31.83,945.26001,143.740005,348.049988,915.890015,166.320007,16.65,165.949997,2443.050049
8/28/2017,161.470001,237.179993,37.939999,31.690001,946.02002,142.509995,345.660004,913.809998,167.240005,16.77,167.119995,2444.23999
8/29/2017,162.910004,240.490005,37.849998,32.040001,954.059998,143.139999,347.359985,921.289978,168.050003,16.93,168.809998,2446.300049
8/30/2017,163.350006,240.460007,37.669998,32.119999,967.590027,142.559998,353.179993,929.570007,169.919998,16.93,174.690002,2457.590088
8/31/2017,164,239.660004,37.459999,32.959999,980.599976,143.029999,355.899994,939.330017,171.970001,16.91,174.710007,2471.649902
9/1/2017,164.050003,240.330002,37.48,33.209999,978.25,144.080002,355.399994,937.340027,172.020004,16.860001,174.740005,2476.550049
9/5/2017,162.080002,237,37.09,33.139999,965.27002,143.039993,349.589996,928.450012,170.720001,16.65,174.520004,2457.850098
9/6/2017,161.910004,234.619995,36.57,33.77,967.799988,143.820007,344.529999,927.809998,172.089996,16.83,179.25,2465.540039
9/7/2017,161.259995,236.309998,35.599998,33.990002,979.469971,142.899994,350.609985,935.950012,173.210007,17.219999,179,2465.100098
9/8/2017,158.630005,238.779999,35.59,33.25,965.900024,142.449997,343.399994,926.5,170.949997,17.450001,176.419998,2461.429932
9/11/2017,161.5,240.589996,35.740002,33.080002,977.960022,144.860001,363.690002,929.080017,173.509995,17.66,181.740005,2488.110107
9/12/2017,160.860001,240.580002,36.259998,32.75,982.580017,145.759995,362.75,932.070007,172.960007,18.17,185.149994,2496.47998
9/13/2017,159.649994,241.929993,36.549999,32.59,999.599976,145.990005,366.230011,935.090027,173.050003,18.200001,183.639999,2498.370117
9/14/2017,158.279999,245.229996,36.32,32.060001,992.210022,145.539993,377.640015,925.109985,170.960007,18.209999,182.630005,2495.620117
9/15/2017,159.880005,249,37.099998,31.92,986.789978,144.820007,379.809998,920.289978,171.639999,18.01,182.350006,2500.22998
9/18/2017,158.669998,253.080002,37.419998,31.68,974.190002,144.550003,385,915,170.009995,17.6,184.619995,2503.870117
9/19/2017,158.729996,252.460007,38.209999,32.560001,969.859985,144.389999,375.100006,921.809998,172.520004,17.76,185.679993,2506.649902
9/20/2017,156.070007,255.460007,38.43,33.080002,973.210022,145.880005,373.910004,931.580017,172.169998,17.620001,185.509995,2508.23999
9/21/2017,153.389999,256.040009,38.220001,33.060001,964.650024,145.259995,366.480011,932.450012,171.110001,17.58,188.779999,2500.600098
9/22/2017,151.889999,256.450012,38.59,32.380001,955.099976,145.130005,351.089996,928.530029,170.539993,17.610001,187.350006,2502.219971
9/25/2017,150.550003,254.320007,39.119999,31.940001,939.789978,145.869995,344.98999,920.969971,162.869995,16.98,178.550003,2496.659912
9/26/2017,153.139999,253.699997,38.720001,32.16,938.599976,146.559998,345.25,924.859985,164.210007,16.59,179.380005,2496.840088
9/27/2017,154.229996,255.279999,38.77,32.459999,950.869995,145.660004,340.970001,944.48999,167.679993,16.950001,181.970001,2507.040039
9/28/2017,153.279999,254.270004,39.040001,32.34,956.400024,145.660004,339.600006,949.5,168.729996,16.85,180.699997,2510.060059
9/29/2017,154.119995,254.210007,39.169998,32.59,961.349976,145.080002,341.100006,959.109985,170.869995,16.870001,181.350006,2519.360107
10/2/2017,153.809998,255.990005,39.110001,30.77,959.190002,146.660004,341.529999,953.27002,169.470001,17.09,177.009995,2529.120117
10/3/2017,154.479996,255.460007,39.48,30.85,957.099976,146.779999,348.140015,957.789978,169.960007,17.59,179.190002,2534.580078
10/4/2017,153.479996,255.759995,39.5,30.75,965.450012,146.479996,355.01001,951.679993,168.419998,17.75,184.449997,2537.73999
10/5/2017,155.389999,258.890015,39.509998,30.9,980.849976,146.720001,355.329987,969.960022,171.240005,18.25,194.389999,2552.070068
10/6/2017,155.300003,258.579987,38.59,30.809999,989.580017,146.479996,356.880005,978.890015,172.229996,17.85,198.020004,2549.330078
10/9/2017,155.839996,258.390015,38.299999,30.809999,990.98999,147.389999,342.940002,977,172.5,17.67,196.869995,2544.72998
10/10/2017,155.899994,260.929993,38.5,30.43,987.200012,148.5,355.589996,972.599976,171.589996,17.41,195.080002,2550.639893
10/11/2017,156.550003,261.440002,38.189999,30.9,995,147.619995,354.600006,989.25,172.740005,17.73,194.949997,2555.23999
10/12/2017,156,261.910004,35.860001,30.07,1000.929993,147.029999,355.679993,987.830017,172.550003,18.450001,195.860001,2550.929932
10/13/2017,156.990005,260.73999,35.700001,29.74,1002.940002,147.100006,355.570007,989.679993,173.740005,18.629999,199.490005,2553.169922
10/16/2017,159.880005,259.75,36.169998,29.690001,1006.340027,146.830002,350.600006,992,174.520004,18.33,202.679993,2557.639893
10/17/2017,160.470001,258.619995,36.23,30.49,1009.130005,146.539993,355.75,992.179993,176.110001,18.280001,199.479996,2559.360107
10/18/2017,159.759995,260.040009,35.709999,30.440001,997,159.529999,359.649994,992.809998,176.029999,18.02,195.539993,2561.26001
10/19/2017,155.979996,259.040009,35.689999,30.48,986.609985,160.899994,351.809998,984.450012,174.559998,17.889999,195.130005,2562.100098
10/20/2017,156.25,264.75,35.540001,31.030001,982.909973,162.070007,345.100006,988.200012,174.979996,17.870001,194.160004,2575.209961
10/23/2017,156.169998,262.320007,35.25,30.9,966.299988,159.550003,337.019989,968.450012,171.270004,17.370001,192.470001,2564.97998
10/24/2017,157.100006,266,34.860001,31.219999,975.900024,155.880005,337.339996,970.539978,171.800003,17.25,196.020004,2569.129883
10/25/2017,156.410004,258.420013,33.490002,30.969999,972.909973,153.5,325.839996,973.330017,170.600006,17.139999,193.770004,2557.149902
10/26/2017,157.410004,259.269989,33.68,30.83,972.429993,153.600006,326.170013,972.559998,170.630005,20.309999,195.210007,2560.399902
10/27/2017,163.050003,256.459991,33.970001,31.25,1100.949951,153.679993,320.869995,1019.27002,177.880005,21.68,199.539993,2581.070068
10/30/2017,166.720001,259.25,33.540001,30.57,1110.849976,154.360001,320.079987,1017.109985,179.869995,21.25,198.369995,2572.830078
10/31/2017,169.039993,257.980011,33.650002,31.35,1105.280029,154.059998,331.529999,1016.640015,180.059998,20.620001,196.429993,2575.26001
11/1/2017,166.889999,258.5,33.549999,30.82,1103.680054,154.029999,321.079987,1025.5,182.660004,20.610001,198,2579.360107
11/2/2017,168.110001,262.630005,33.169998,30.709999,1094.219971,153.350006,299.26001,1025.579956,178.919998,19.709999,199.320007,2579.850098
11/3/2017,172.5,261.75,33.299999,31.26,1111.599976,151.580002,306.089996,1032.47998,178.919998,19.9,200.009995,2587.840088
11/6/2017,174.25,264.070007,32.860001,31.709999,1120.660034,150.839996,302.779999,1025.900024,180.169998,19.389999,200.130005,2591.129883
11/7/2017,174.809998,266.130005,33.07,31.459999,1123.170044,151.350006,306.049988,1033.329956,180.25,19.66,195.889999,2590.639893
11/8/2017,176.240005,265.570007,33.439999,33.060001,1132.880005,151.570007,304.390015,1039.849976,179.559998,19.59,196.440002,2594.379883
11/9/2017,175.880005,262.700012,34,32.75,1129.130005,150.300003,302.98999,1031.26001,179.300003,19.9,193.899994,2584.620117
11/10/2017,174.669998,260.850006,34.220001,32.880001,1125.349976,149.160004,302.98999,1028.069946,178.460007,20.32,192.020004,2582.300049
11/13/2017,173.970001,262.420013,34.169998,33.060001,1129.170044,148.399994,315.399994,1025.75,178.770004,20.17,195.080002,2584.840088
11/14/2017,171.339996,261.76001,33.720001,32.849998,1136.839966,148.889999,308.700012,1026,178.070007,20.049999,195.710007,2578.870117
11/15/2017,169.080002,262.859985,33.810001,32.889999,1126.689941,147.100006,311.299988,1020.909973,177.949997,19.91,192.119995,2564.620117
11/16/2017,171.100006,263.700012,34.52,33,1137.290039,149.119995,312.5,1032.5,179.589996,20.360001,195.509995,2585.639893
11/17/2017,170.149994,262.26001,34.509998,33,1129.880005,148.970001,315.049988,1019.090027,179,20.76,193.199997,2578.850098
11/20/2017,169.979996,264.630005,34.639999,33.18,1126.310059,150.509995,308.73999,1018.380005,178.740005,21.129999,194.100006,2582.139893
11/21/2017,173.139999,266.98999,34.330002,33.34,1139.48999,151.949997,317.809998,1034.48999,181.860001,21.879999,196.229996,2599.030029
11/22/2017,174.960007,265.149994,34.869999,33.450001,1156.160034,151.770004,312.600006,1035.959961,180.869995,22.27,196.320007,2597.080078
11/24/2017,174.970001,265.880005,34.810001,33.889999,1186,151.839996,315.549988,1040.609985,182.779999,22.42,195.75,2602.419922
11/27/2017,174.089996,265.579987,34.68,33.669998,1195.829956,151.979996,316.809998,1054.209961,183.029999,21.82,195.050003,2601.419922
11/28/2017,173.070007,267.98999,35.419998,33.25,1193.599976,152.470001,317.549988,1047.410034,182.419998,21.83,199.179993,2627.040039
11/29/2017,169.479996,269.299988,36.48,33.650002,1161.27002,153.550003,307.540009,1021.659973,175.130005,20.790001,188.149994,2626.070068
11/30/2017,171.850006,276.799988,36.380001,34.119999,1176.75,153.970001,308.850006,1021.409973,177.179993,20.58,187.580002,2647.580078
12/1/2017,171.050003,271.380005,36.5,34.02,1162.349976,154.759995,306.529999,1010.169983,175.100006,20.709999,186.820007,2642.219971
12/4/2017,169.800003,277.970001,37.27,34.220001,1133.949951,156.460007,305.200012,998.679993,171.470001,20.4,184.039993,2639.439941
12/5/2017,169.639999,275.540009,36.549999,33.939999,1141.569946,155.350006,303.700012,1005.150024,172.830002,20.77,184.210007,2629.570068
12/6/2017,169.009995,278.269989,36.110001,33.099998,1152.349976,154.100006,313.26001,1018.380005,176.059998,21.09,185.300003,2629.27002
12/7/2017,169.320007,281.970001,36.169998,33.34,1159.790039,153.570007,311.23999,1030.930054,180.139999,21.01,185.199997,2636.97998
12/8/2017,169.369995,285.899994,36.73,33.18,1162,154.809998,315.130005,1037.050049,179,21.1,188.539993,2651.5
12/11/2017,172.669998,283.160004,36.900002,33.34,1168.920044,155.410004,328.910004,1041.099976,179.039993,22.049999,186.220001,2659.98999
12/12/2017,171.699997,289.940002,38.099998,32.709999,1165.079956,156.740005,341.029999,1040.47998,176.960007,21.65,185.729996,2664.110107
12/13/2017,172.270004,291.839996,38.040001,33.16,1164.130005,153.910004,339.029999,1040.609985,178.300003,21.66,187.860001,2662.850098
12/14/2017,172.220001,293.880005,37.740002,32.830002,1174.26001,154,337.890015,1049.150024,178.389999,22.58,189.559998,2652.01001
